ANO;CD_SERV_SME;CD_CARGO;DC_CARGO;CD_SIT_FUNC;DC_SIT_FUNC;JORN_OPCAO;JORN_EXERCICIO;CD_UNIDADE;TP_UNIDADE;DC_UNIDADE;DRE_UNIDADE;CD_TURMA;NOME_TURMA;CD_SERIE;DC_SERIE;CD_COMPONENTE;DC_COMPONENTE;CD_TURNO;DC_TURNO;QT_CARG_HORARIA;TOT_AULAS;CD_ATRIBUICAO;CD_UNIDADE_ATRIBUICAO;DT_ATRIBUICAO;CD_TIPO_ATRIBUICAO;CD_AREA_ATUACAO;DC_AREA_ATUACAO;CD_ETAPA_ENSINO;DC_ETAPA_ENSINO;CD_CICLO_ENSINO;DC_CICLO_ENSINO;CD_MODALIDADE_ENSINO;DC_MODALIDADE_ENSINO;CD_TIPO_PROGRAMA;DC_TIPO_PROGRAMA;CD_MODALIDADE_ENSINO_PROGRAMA;DC_MODALIDADE_ENSINO_PROGRAMA
2012;2074831;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JEIF;JEIF;19453;EMEBS;MARIO PEREIRA BICUDO, PROF.;FO;1200413;2B;693;ED.FIS.3HA;6;ED. FISICA;1;Manhã;3;24;131691;19453;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;2074831;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JEIF;JEIF;19453;EMEBS;MARIO PEREIRA BICUDO, PROF.;FO;1200411;2A;693;ED.FIS.3HA;6;ED. FISICA;1;Manhã;3;24;131692;19453;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;2074831;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JEIF;JEIF;19453;EMEBS;MARIO PEREIRA BICUDO, PROF.;FO;1200421;2C;693;ED.FIS.3HA;6;ED. FISICA;1;Manhã;3;24;131693;19453;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;2074831;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JEIF;JEIF;19453;EMEBS;MARIO PEREIRA BICUDO, PROF.;FO;1200443;3C;693;ED.FIS.3HA;6;ED. FISICA;1;Manhã;3;24;131694;19453;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;2074831;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JEIF;JEIF;19453;EMEBS;MARIO PEREIRA BICUDO, PROF.;FO;1200437;3B;693;ED.FIS.3HA;6;ED. FISICA;1;Manhã;3;24;131695;19453;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;2074831;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JEIF;JEIF;19453;EMEBS;MARIO PEREIRA BICUDO, PROF.;FO;1200447;3D;693;ED.FIS.3HA;6;ED. FISICA;1;Manhã;3;24;131696;19453;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;2074831;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JEIF;JEIF;19453;EMEBS;MARIO PEREIRA BICUDO, PROF.;FO;1200429;3A;693;ED.FIS.3HA;6;ED. FISICA;1;Manhã;3;24;131697;19453;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;2074851;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400111;CEI DIRET;JARDIM PRIMAVERA I;FO;1185687;3A;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131698;400111;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1869063;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400111;CEI DIRET;JARDIM PRIMAVERA I;FO;1185706;3D;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131699;400111;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1982222;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400087;CEI DIRET;JARDIM IPANEMA;PJ;1174960;4C;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131701;400087;05/03/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2049872;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400461;CEI DIRET;JARDIM DAS ORQUIDEAS;PJ;1187909;3B;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131703;400461;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2030144;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400527;CEU CEI;VILA ATLANTICA;PJ;1180839;3C;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131704;400527;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1848581;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400690;CEU CEI;PARQUE BRISTOL;IP;1189034;3E;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131714;400690;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1837791;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400145;CEI DIRET;JARDIM VERA CRUZ;SM;1170758;3C;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131715;400145;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1755532;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400047;CEI DIRET;FERNAO DIAS;JT;1190234;1A;241;BERCARIO I-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131716;400047;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1874152;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400287;CEI DIRET;CELSO DANIEL, PROF.;IQ;1193585;3A;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131717;400287;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1865512;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400266;CEI DIRET;WILSON JOSE ABDALLA;IP;1183775;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131718;400266;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075001;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400049;CEI DIRET;FRANCISCO PEREZ, VER.;IP;1173469;4B;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131719;400049;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075011;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400252;CEI DIRET;DOMINGOS RUFINO DE SOUZA;SA;1206286;9A;906;CJ ED INF. CEI;519;CJ ED INF CEI;1;Manhã;36;36;131720;400252;30/03/2012 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;18;CJ ED INF. CEI;4;EVEN PARA ATRIBUICAO
2012;2075031;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400272;CEI DIRET;ROSA SABAG ADDAS;MP;1185328;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131722;400272;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075051;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400596;CEU CEI;AGUA AZUL;G;1189526;2A;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131723;400596;25/07/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075071;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400528;CEU CEI;VILA CURUCA;MP;1170923;3D;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131725;400528;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1869802;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400597;CEU CEI;AZUL DA COR DO MAR;IQ;1188490;1A;241;BERCARIO I-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131726;400597;05/07/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075111;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400197;CEI DIRET;PARQUE DAS PAINEIRAS;PE;1171107;4C;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131728;400197;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;429072;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400009;CEI DIRET;ANTONIA MUOTRI LAMBERGA;PE;1186437;1B;241;BERCARIO I-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131740;400009;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1728843;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400091;CEI DIRET;JARDIM KLEIN;CL;1198967;XA;929;LAUDO MEDICO;525;LAUDO MEDICO;3;Tarde               ;30;30;131741;400091;15/12/2011 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;2075201;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400164;CEI DIRET;JOSE SALVADOR JULIANELLI, DEP.;SA;1167974;3C;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131762;400164;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075231;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400302;CEI DIRET;RIO PEQUENO II;BT;1190677;3D;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131794;400302;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1974732;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400302;CEI DIRET;RIO PEQUENO II;BT;1190623;4C;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131810;400302;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;301122;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400302;CEI DIRET;RIO PEQUENO II;BT;1190596;4A;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131811;400302;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1709022;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400302;CEI DIRET;RIO PEQUENO II;BT;1192764;3B;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131812;400302;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075341;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400003;CEI DIRET;ALOYSIO DE MENEZES GREENHALGH, VER.;BT;1167119;4A;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131813;400003;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2005302;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400221;CEI DIRET;ROBERTO ARANTES LANHOSO;BT;1170138;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131814;400221;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075351;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400010;CEI DIRET;ANTONIO JOAO ABDALLA, DR.;BT;1167246;3B;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131815;400010;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075361;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400274;CEI DIRET;CIDADE DE GENEBRA;BT;1169195;4B;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131816;400274;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075371;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400003;CEI DIRET;ALOYSIO DE MENEZES GREENHALGH, VER.;BT;1167141;4B;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131817;400003;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075381;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400302;CEI DIRET;RIO PEQUENO II;BT;1192761;3A;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131818;400302;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075391;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400268;CEI DIRET;YVONE LEMOS DE ALMEIDA FRAGA;BT;1172453;1B;241;BERCARIO I-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131819;400268;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075411;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400596;CEU CEI;AGUA AZUL;G;1189496;3D;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131820;400596;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075441;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400514;CEU CEI;BUTANTA;BT;1170358;4B;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131822;400514;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075461;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400093;CEI DIRET;JARDIM MACEDONIA;CL;1177167;4D;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131823;400093;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075471;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400274;CEI DIRET;CIDADE DE GENEBRA;BT;1169238;4C;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131824;400274;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075491;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400684;CEU CEI;CAMINHO DO MAR;SA;1171340;3E;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131825;400684;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1978252;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400534;CEU CEI;CASA BLANCA;CL;1177870;2G;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131828;400534;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075511;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400125;CEI DIRET;JARDIM SAO LUIZ I;CL;1177542;4C;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131829;400125;01/08/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075601;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400286;CEI DIRET;JAMIR DAGIR;PJ;1186300;2D;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131845;400286;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075611;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400239;CEI DIRET;VILA BRASILANDIA;FO;1169377;2C;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131847;400239;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;406802;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400084;CEI DIRET;JARDIM HELENA;SM;1176166;3B;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131848;400084;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075621;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400097;CEI DIRET;JOAO BENTO DE CARVALHO;IQ;1183835;4A;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131849;400097;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075634;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400233;CEI DIRET;TANCREDO DE ALMEIDA NEVES, PRES.;CL;1176986;4A;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131851;400233;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;459433;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400211;CEI DIRET;PARQUE SANTO ANTONIO;CL;1177047;4B;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131852;400211;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1860322;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400690;CEU CEI;PARQUE BRISTOL;IP;1189035;3F;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131856;400690;22/05/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075671;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400675;CEU CEI;SAPOPEMBA;SM;1180637;3A;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131859;400675;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075681;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400534;CEU CEI;CASA BLANCA;CL;1177873;2H;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131860;400534;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075711;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400299;CEI DIRET;PARQUE BOA ESPERANCA;SM;1167619;3A;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131864;400299;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1977132;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400145;CEI DIRET;JARDIM VERA CRUZ;SM;1170413;2A;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131865;400145;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075721;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400299;CEI DIRET;PARQUE BOA ESPERANCA;SM;1167657;4B;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131866;400299;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;257745;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400011;CEI DIRET;ANTONIO MERLOTH, PE.;SM;1166725;4B;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131869;400011;11/06/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1975532;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400299;CEI DIRET;PARQUE BOA ESPERANCA;SM;1167626;3B;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131870;400299;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1985812;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400121;CEI DIRET;JARDIM SANTO ANDRE;SM;1169475;4A;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131871;400121;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075751;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400083;CEI DIRET;JARDIM GUARUJA;CL;1177656;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131872;400083;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075771;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400518;CEU CEI;MENINOS;IP;1175331;4A;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131874;400518;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075811;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400518;CEU CEI;MENINOS;IP;1175357;4B;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131876;400518;31/07/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2043912;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400264;CEI DIRET;VILA SAO FRANCISCO;PE;1171220;3A;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131877;400264;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075871;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400045;CEI DIRET;ENEDINA DE SOUSA CARVALHO;IP;1180269;3D;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;131882;400045;31/07/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075881;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400045;CEI DIRET;ENEDINA DE SOUSA CARVALHO;IP;1180200;2E;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131883;400045;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1740462;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400675;CEU CEI;SAPOPEMBA;SM;1209931;XC;929;LAUDO MEDICO;525;LAUDO MEDICO;3;Tarde               ;25;25;131888;400675;15/12/2011 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;1931762;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400529;CEU CEI;ROSA DA CHINA;SM;1171296;3G;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131889;400529;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075901;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400675;CEU CEI;SAPOPEMBA;SM;1180413;1B;241;BERCARIO I-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131892;400675;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2075911;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400529;CEU CEI;ROSA DA CHINA;SM;1170859;2E;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;131893;400529;15/05/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
